serine biosynthesis from glyoxylate	glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:7498764|PMID:12525494|PMID:14745783|PMID:9398220|PMID:15948949
superpathway of histidine, purine, and pyrimidine biosynthesis	histidinol-phosphatase	3.1.3.15	HIS2	
tryptophan degradation	indolepyruvate decarboxylase	4.1.1.74	PDC5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of threonine and methionine biosynthesis	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2.1.1.14	MET6	
L-tryptophan degradation III (eukaryotic)	kynureninase	3.7.1.3	BNA5	PMID:12062417
isoleucine degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC6	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
glyoxylate cycle	aconitate hydratase	4.2.1.3	ACO1	PMID:12455685|PMID:15975908
isoleucine degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	ARO10	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
adenosine deoxyribonucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	
superpathway of methionine salvage pathway	acireductone dioxygenase (Ni(2+)-requiring)	1.13.11.53	ADI1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
superpathway of histidine, purine, and pyrimidine biosynthesis	IMP dehydrogenase	1.1.1.205	IMD3	
superpathway of allantoin degradation in yeast	ureidoglycolate lyase	4.3.2.3	DAL3	PMID:6105114
NAD de novo biosynthesis II (from tryptophan)	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:12062417
thioredoxin pathway	thioredoxin-disulfide reductase	1.8.1.9	TRR1	PMID:11169096|PMID:2668278|PMID:5442277|PMID:13785690|PMID:4392601|PMID:10037727
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	dihydropteroate synthase	2.5.1.15	FOL1	
aspartate biosynthesis	pyruvate carboxylase	6.4.1.1	PYC2	PMID:11082192|PMID:14745783|PMID:354503|PMID:9655342|PMID:1482685|PMID:22010850|PMID:9288922
inositol phosphate biosynthesis	diphosphoinositol-pentakisphosphate 1-kinase	2.7.4.24	VIP1	PMID:11956213
diacylglycerol and triacylglycerol biosynthesis	diacylglycerol diphosphate phosphatase	3.6.1.75	LPP1	PMID:16916618
L-proline biosynthesis I	glutamate 5-kinase	2.7.2.11	PRO1	PMID:12513997|PMID:2824433
diacylglycerol and triacylglycerol biosynthesis		2.3.1.n7	SLC1	PMID:16916618
superpathway of phosphatidic acid and phospholipid biosynthesis	phosphatidylethanolamine N-methyltransferase	2.1.1.17	OPI3	PMID:24520995|PMID:9885152|PMID:24866973
ergosterol biosynthesis	(2E,6E)-farnesyl diphosphate synthase	2.5.1.10	ERG20	PMID:8561481|PMID:8552601|PMID:12119386
folate biosynthesis II	dihydropteroate synthase	2.5.1.15	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
dolichyl glucosyl phosphate biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	PMID:9878760|PMID:23751184
fatty acids biosynthesis (yeast)	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	
L-histidine biosynthesis	histidinol dehydrogenase	1.1.1.23	HIS4	PMID:9822821|PMID:8852895|PMID:15744050
salvage pathways of pyrimidine deoxyribonucleotides	uridine/cytidine kinase	2.7.1.48	URK1	PMID:12111094|PMID:10501935
pantothenate and coenzyme A biosynthesis	aldehyde dehydrogenase (NAD(+))	1.2.1.3	ALD2	PMID:11154694
L-asparagine biosynthesis I	asparagine synthase (glutamine-hydrolyzing)	6.3.5.4	ASN1	
superpathway of pyrimidine ribonucleotides de novo biosynthesis	orotidine-5'-phosphate decarboxylase	4.1.1.23	URA3	
butanediol biosynthesis	(R,R)-butanediol dehydrogenase	1.1.1.4	BDH1	PMID:16535224|PMID:10938079|PMID:11306064
tetrahydrofolate biosynthesis	dihydrofolate reductase	1.5.1.3	DFR1	
superpathway of purine biosynthesis and salvage pathways	phosphoribosylaminoimidazole carboxylase	4.1.1.21	ADE2	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of glucose fermentation	alcohol dehydrogenase	1.1.1.1	ADH4	PMID:6985717
L-tyrosine degradation III	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
UTP and CTP de novo biosynthesis	CTP synthase (glutamine hydrolyzing)	6.3.4.2	URA8	
fatty acid biosynthesis, initial steps	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	CEM1	PMID:18059524
S-adenosyl-L-methionine cycle II	methionine adenosyltransferase	2.5.1.6	SAM2	PMID:9409150
superpathway of branched chain amino acid biosynthesis	2-isopropylmalate synthase	2.3.3.13	LEU4	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
NAD salvage pathway V (PNC V cycle)	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:11884393
mevalonate pathway	diphosphomevalonate decarboxylase	4.1.1.33	MVD1	
superpathway of histidine, purine, and pyrimidine biosynthesis	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	
UMP biosynthesis I	dihydroorotase	3.5.2.3	URA4	
superpathway of methionine biosynthesis	homoserine O-acetyltransferase	2.3.1.31	MET2	PMID:9409150|PMID:16700064
glycolysis I (from glucose 6-phosphate)	phosphopyruvate hydratase	4.2.1.11	ENO2	
superpathway of TCA cycle and glyoxylate cycle	malate synthase	2.3.3.9	DAL7	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
valine degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC6	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
pantothenate and coenzyme A biosynthesis	pantetheine-phosphate adenylyltransferase	2.7.7.3	CAB4	PMID:11154694
superpathway of guanosine nucleotides de novo biosynthesis II	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
superpathway of phosphatidate biosynthesis	1-acylglycerophosphocholine O-acyltransferase	2.3.1.23	SLC1	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
valine degradation	indolepyruvate decarboxylase	4.1.1.74	PDC6	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
superpathway of methionine salvage pathway	methionine adenosyltransferase	2.5.1.6	SAM2	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
superpathway of serine and glycine biosynthesis	phosphoglycerate dehydrogenase	1.1.1.95	SER3	PMID:12525494|PMID:14745783|PMID:9163906|PMID:9398220
folate biosynthesis II	GTP cyclohydrolase I	3.5.4.16	FOL2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	formate--tetrahydrofolate ligase	6.3.4.3	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of purine biosynthesis and salvage pathways	IMP dehydrogenase	1.1.1.205	IMD3	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of tetrahydrofolate biosynthesis and salvage	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
aerobic respiration, electron transport chain	NADH:ubiquinone reductase (non-electrogenic)	1.6.5.9	NDI1	
superpathway of TCA cycle and glyoxylate cycle	fumarate hydratase	4.2.1.2	FUM1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
L-tyrosine degradation III	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC1	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
&beta;-alanine biosynthesis IV	aldehyde dehydrogenase (NAD(+))	1.2.1.3	ALD2	PMID:12586697
TCA cycle, aerobic respiration	malate dehydrogenase	1.1.1.37	MDH1	PMID:8099357|PMID:12855708|PMID:9395469
mevalonate pathway	isopentenyl-diphosphate Delta-isomerase	5.3.3.2	IDI1	
PRPP biosynthesis	ribose-phosphate diphosphokinase	2.7.6.1	PRS1	
superpathway of phosphatidic acid and phospholipid biosynthesis	diacylglycerol cholinephosphotransferase	2.7.8.2	CPT1	PMID:24520995|PMID:9885152|PMID:24866973
superpathway of chorismate metabolism	dihydrofolate reductase	1.5.1.3	DFR1	
superpathway of glutamate biosynthesis	isocitrate dehydrogenase (NADP(+))	1.1.1.42	IDP2	PMID:8672488|PMID:22419079|PMID:11562373
superpathway of purine biosynthesis and salvage pathways	IMP dehydrogenase	1.1.1.205	IMD4	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	phosphoadenylyl-sulfate reductase (thioredoxin)	1.8.4.8	MET16	PMID:9409150
phosphatidylcholine biosynthesis I	diacylglycerol cholinephosphotransferase	2.7.8.2	CPT1	PMID:16807089
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	glycerol-3-phosphate 1-O-acyltransferase	2.3.1.15	GPT2	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of chorismate metabolism	histidinol-phosphate transaminase	2.6.1.9	HIS5	
L-lysine biosynthesis IV	L-2-aminoadipate reductase	1.2.1.95	LYS2	PMID:10714900
leucine degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
superpathway of purine biosynthesis and salvage pathways	purine-nucleoside phosphorylase	2.4.2.1	PNP1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
biotin biosynthesis	biotin synthase	2.8.1.6	BIO2	PMID:12658511|PMID:18073433|PMID:16269718|PMID:10333520|PMID:8117110
(R,R)-butanediol degradation	(R,R)-butanediol dehydrogenase	1.1.1.4	BDH1	PMID:11306064|PMID:10938079
aspartate biosynthesis	pyruvate carboxylase	6.4.1.1	PYC1	PMID:11082192|PMID:14745783|PMID:354503|PMID:9655342|PMID:1482685|PMID:22010850|PMID:9288922
superpathway of histidine, purine, and pyrimidine biosynthesis	IMP cyclohydrolase	3.5.4.10	ADE17	
L-leucine biosynthesis	2-isopropylmalate synthase	2.3.3.13	LEU9	PMID:12626680
guanosine ribonucleotides de novo biosynthesis	IMP dehydrogenase	1.1.1.205	IMD3	
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	glycerone-phosphate O-acyltransferase	2.3.1.42	SCT1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of guanosine nucleotides de novo biosynthesis II	GMP synthase (glutamine-hydrolyzing)	6.3.5.2	GUA1	
L-serine degradation	L-serine ammonia-lyase	4.3.1.17	CHA1	PMID:1628804
glycolysis I (from glucose 6-phosphate)	fructose-bisphosphate aldolase	4.1.2.13	FBA1	
superpathway of aromatic amino acid biosynthesis	phosphoribosylanthranilate isomerase	5.3.1.24	TRP1	
superpathway of acetoin and butanediol biosynthesis	indolepyruvate decarboxylase	4.1.1.74	PDC6	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
superpathway of purine biosynthesis and salvage pathways	phosphoribosylaminoimidazolecarboxamide formyltransferase	2.1.2.3	ADE16	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
de novo biosynthesis of purine nucleotides	IMP dehydrogenase	1.1.1.205	IMD4	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of chorismate metabolism	thymidylate synthase	2.1.1.45	CDC21	
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	glycerone-phosphate O-acyltransferase	2.3.1.42	GPT2	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
riboflavin, FMN and FAD biosynthesis	riboflavin synthase	2.5.1.9	RIB5	PMID:7559556|PMID:9068650|PMID:2437875|PMID:7814407
superpathway of chorismate metabolism	anthranilate phosphoribosyltransferase	2.4.2.18	TRP4	
superpathway of NAD biosynthesis	NAD(+) synthase (glutamine-hydrolyzing)	6.3.5.1	QNS1	PMID:15137942
L-valine biosynthesis	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:3289762
superpathway of branched chain amino acid biosynthesis	3-isopropylmalate dehydrogenase	1.1.1.85	LEU2	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
palmitate biosynthesis	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
superpathway of chorismate metabolism	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	
superpathway of heme and siroheme biosynthesis	protoporphyrinogen oxidase	1.3.3.4	HEM14	PMID:2077690|PMID:10051442|PMID:11212295
diacylglycerol and triacylglycerol biosynthesis	phosphatidate phosphatase	3.1.3.4	LPP1	PMID:16916618
phenylalanine biosynthesis	kynurenine--oxoglutarate transaminase	2.6.1.7	ARO9	PMID:9642265|PMID:9491082|PMID:9491083|PMID:1943992
sphingolipid biosynthesis (yeast)	inositol phosphorylceramide synthase	2.7.1.227	AUR1	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
superpathway of histidine, purine, and pyrimidine biosynthesis	glutaminase	3.5.1.2	URA2	
phospholipid biosynthesis II (Kennedy pathway)	ethanolaminephosphotransferase	2.7.8.1	EPT1	PMID:16807089|PMID:20503434|PMID:17428789|PMID:11294902|PMID:21275641|PMID:9370323|PMID:17612623
de novo biosynthesis of pyrimidine deoxyribonucleotides	dTMP kinase	2.7.4.9	CDC8	PMID:12472466|PMID:1659321|PMID:6094555
superpathway of fatty acid biosynthesis, saturated	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
L-tyrosine degradation III	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
L-isoleucine biosynthesis I (from threonine)	dihydroxy-acid dehydratase	4.2.1.9	ILV3	PMID:3289762
L-tyrosine degradation III	alcohol dehydrogenase	1.1.1.1	ADH4	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
superpathway of phospholipid biosynthesis	choline kinase	2.7.1.32	CKI1	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
phenylalanine degradation	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
dolichyl phosphate D-mannose biosynthesis	phosphomannomutase	5.4.2.8	SEC53	PMID:9878760|PMID:23751184
glyoxylate cycle	malate synthase	2.3.3.9	DAL7	PMID:12455685|PMID:15975908
inosine-5'-phosphate biosynthesis I	phosphoribosylaminoimidazolesuccinocarboxamide synthase	6.3.2.6	ADE1	
glycine biosynthesis I	glycine hydroxymethyltransferase	2.1.2.1	SHM1	PMID:7498764
superpathway of heme and siroheme biosynthesis	uroporphyrinogen-III synthase	4.2.1.75	HEM4	PMID:2077690|PMID:10051442|PMID:11212295
inositol phosphate biosynthesis	inositol-polyphosphate multikinase	2.7.1.151	ARG82	PMID:11956213
glycolysis I (from glucose 6-phosphate)	glucose-6-phosphate isomerase	5.3.1.9	PGI1	
superpathway of adenosine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR3	
superpathway of threonine biosynthesis	pyruvate carboxylase	6.4.1.1	PYC1	PMID:9163906|PMID:25408465|PMID:1847111|PMID:6821505
zymosterol biosynthesis	sterol 14alpha-demethylase	1.14.14.154	ERG11	
fatty acid elongation	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	CEM1	
fatty acid biosynthesis, initial steps	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	PMID:18059524
pyruvate decarboxylation to acetyl CoA	pyruvate dehydrogenase (acetyl-transferring)	1.2.4.1	PDA1	PMID:9123965
L-tyrosine degradation III	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
superpathway of ergosterol biosynthesis I	squalene synthase	2.5.1.21	ERG9	PMID:8561481|PMID:8552601|PMID:12119386
fatty acid oxidation pathway	long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA1	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
superpathway of TCA cycle and glyoxylate cycle	citrate synthase (unknown stereospecificity)	2.3.3.16	CIT2	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
superpathway of acetoin and butanediol biosynthesis	phenylpyruvate decarboxylase	4.1.1.43	PDC5	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
superpathway of NAD biosynthesis	nicotinate phosphoribosyltransferase	6.3.4.21	NPT1	PMID:15137942
superpathway of NAD biosynthesis	ribosylnicotinamide kinase	2.7.1.22	NRK1	PMID:15137942
L-valine biosynthesis	dihydroxy-acid dehydratase	4.2.1.9	ILV3	PMID:3289762
chitin biosynthesis	chitin synthase	2.4.1.16	CHS1	PMID:16760306|PMID:12228806
superpathway of fatty acid biosynthesis, saturated	acetyl-CoA carboxylase	6.4.1.2	ACC1	
superpathway of histidine, purine, and pyrimidine biosynthesis	orotate phosphoribosyltransferase	2.4.2.10	URA10	
ergosterol biosynthesis	Delta(7)-sterol 5(6)-desaturase	1.14.19.20	ERG3	PMID:8561481|PMID:8552601|PMID:12119386
tryptophan degradation	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	tetrahydrofolate synthase	6.3.2.17	MET7	PMID:9409150
glyoxylate cycle	malate dehydrogenase	1.1.1.37	MDH2	PMID:12455685|PMID:15975908
superpathway of fatty acid biosynthesis, saturated and unsaturated	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
superpathway of histidine, purine, and pyrimidine biosynthesis	CTP synthase (glutamine hydrolyzing)	6.3.4.2	URA8	
superpathway of L-threonine biosynthesis	aspartate transaminase	2.6.1.1	AAT2	PMID:8082795|PMID:2176637
inosine-5'-phosphate biosynthesis I	IMP cyclohydrolase	3.5.4.10	ADE16	
glycogen biosynthesis	1,4-alpha-glucan branching enzyme	2.4.1.18	GLC3	PMID:11152943
superpathway of histidine, purine, and pyrimidine biosynthesis	adenylate kinase	2.7.4.3	ADK1	
superpathway of ergosterol biosynthesis I	3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase (decarboxylating)	1.1.1.170	ERG26	PMID:8561481|PMID:8552601|PMID:12119386
folate polyglutamylation	methylenetetrahydrofolate reductase [NAD(P)H]	1.5.1.20	MET12	PMID:1916088|PMID:10799479|PMID:3665922|PMID:18804690|PMID:16700064
superpathway of branched chain amino acid biosynthesis	threonine ammonia-lyase	4.3.1.19	ILV1	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
superpathway of acetoin and butanediol biosynthesis	(R,R)-butanediol dehydrogenase	1.1.1.4	BDH1	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
superpathway of purine biosynthesis and salvage pathways	phosphoribosylformylglycinamidine synthase	6.3.5.3	ADE6	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
de novo biosynthesis of pyrimidine ribonucleotides	UMP/CMP kinase	2.7.4.14	URA6	PMID:9485596|PMID:22419079|PMID:2283036|PMID:9858611
superpathway of chorismate metabolism	methylenetetrahydrofolate dehydrogenase (NAD(+))	1.5.1.15	MTD1	
&beta;-alanine biosynthesis IV	non-specific polyamine oxidase	1.5.3.17	FMS1	PMID:12586697
salvage pathways of purines and their nucleosides	adenosine kinase	2.7.1.20	ADO1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
superpathway of chorismate metabolism	aminodeoxychorismate synthase	2.6.1.85	ABZ1	
riboflavin, FMN and FAD biosynthesis	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	1.1.1.302	RIB7	PMID:7559556|PMID:9068650|PMID:2437875|PMID:7814407
very long chain fatty acid biosynthesis I	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase	4.2.1.134	PHS1	PMID:17719544|PMID:18272525|PMID:17719534
superpathway of phosphatidic acid and phospholipid biosynthesis	phosphatidyl-N-methylethanolamine N-methyltransferase	2.1.1.71	OPI3	PMID:24520995|PMID:9885152|PMID:24866973
superpathway of branched chain amino acid biosynthesis	3-isopropylmalate dehydratase	4.2.1.33	LEU1	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
pentose phosphate pathway	transketolase	2.2.1.1	TKL1	
superpathway of TCA cycle and glyoxylate cycle	succinate--CoA ligase (ADP-forming)	6.2.1.5	LSC1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
pantothenate and coenzyme A biosynthesis	2-dehydropantoate 2-reductase	1.1.1.169	PAN5	PMID:11154694
fatty acid elongation	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	
chorismate biosynthesis	chorismate synthase	4.2.3.5	ARO2	PMID:1943992
superpathway of tetrahydrofolate biosynthesis and salvage	aminomethyltransferase	2.1.2.10	GCV1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
stearate biosynthesis III (fungi)	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	
L-serine biosynthesis I	phosphoserine phosphatase	3.1.3.3	SER2	PMID:12525494
ethanol degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:2171877|PMID:11024040|PMID:9123965|PMID:20863251|PMID:25326522|PMID:18479436|PMID:15864308|PMID:11495982|PMID:9392076|PMID:9675847
superpathway of purine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	
superpathway of TCA cycle and glyoxylate cycle	succinate dehydrogenase	1.3.5.1	SDH1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
spermidine biosynthesis I	adenosylmethionine decarboxylase	4.1.1.50	SPE2	
superpathway of polyamine biosynthesis	spermidine synthase	2.5.1.16	SPE3	PMID:9573363|PMID:27470594|PMID:3157043|PMID:9073064|PMID:16530730
